Date,spx_Close,spx_Adj Close,vix_3m_Close,vix_6m_Close,vix_9d_Close,vix_cur_Close,total_users_holding,avg_users_holding_ln_ret,avg_users_holding_pct_chg
10/7/2016,2153.73999,2153.73999,16.44,18.37,11.47,13.48,,,
10/10/2016,2163.659912,2163.659912,15.95,18.05,10.81,13.38,,,
10/11/2016,2136.72998,2136.72998,16.94,18.76,13.34,15.36,,,
10/12/2016,2139.179932,2139.179932,17.02,18.91,13.16,15.91,,,
10/13/2016,2132.550049,2132.550049,17.59,19.27,14.07,16.69,,,
10/14/2016,2132.97998,2132.97998,17.42,19.14,12.94,16.12,,,
10/17/2016,2126.5,2126.5,17.47,19.18,13.81,16.21,,,
10/18/2016,2139.600098,2139.600098,16.92,18.86,12.45,15.28,,,
10/19/2016,2144.290039,2144.290039,16.46,18.52,11.97,14.41,,,
10/20/2016,2141.340088,2141.340088,16.23,18.37,11.07,13.75,,,
10/21/2016,2141.159912,2141.159912,16.04,18.24,10.68,13.34,,,
10/24/2016,2151.330078,2151.330078,15.61,17.98,11.35,13.02,,,
10/25/2016,2143.159912,2143.159912,15.81,18.05,11.9,13.46,,,
10/26/2016,2139.429932,2139.429932,16.25,18.35,12.58,14.24,,,
10/27/2016,2133.040039,2133.040039,16.93,18.81,14.59,15.36,,,
10/28/2016,2126.409912,2126.409912,17.37,19.03,16.69,16.19,,,
10/31/2016,2126.149902,2126.149902,17.85,19.23,20.19,17.06,,,
11/1/2016,2111.719971,2111.719971,18.74,19.88,22.86,18.56,,,
11/2/2016,2097.939941,2097.939941,19.18,20.11,24.16,19.32,,,
11/3/2016,2088.659912,2088.659912,20.7,21,27.9,22.08,,,
11/4/2016,2085.179932,2085.179932,21.13,21.44,28.82,22.51,,,
11/7/2016,2131.52002,2131.52002,18.15,19.24,24.67,18.71,,,
11/8/2016,2139.560059,2139.560059,18.1,19.26,25.31,18.74,,,
11/9/2016,2163.26001,2163.26001,16.28,18.09,15.36,14.38,,,
11/10/2016,2167.47998,2167.47998,16.75,18.56,14.12,14.74,,,
11/11/2016,2164.449951,2164.449951,16.49,18.45,12.84,14.17,,,
11/14/2016,2164.199951,2164.199951,16.7,18.62,12.51,14.48,,,
11/15/2016,2180.389893,2180.389893,15.75,18.03,10.64,13.37,,,
11/16/2016,2176.939941,2176.939941,16.07,18.27,9.52,13.72,,,
11/17/2016,2187.120117,2187.120117,15.64,17.96,9.38,13.35,,,
11/18/2016,2181.899902,2181.899902,15.52,18.02,8.63,12.85,,,
11/21/2016,2198.179932,2198.179932,15.32,17.82,10,12.42,,,
11/22/2016,2202.939941,2202.939941,15.35,17.81,10.2,12.41,,,
11/23/2016,2204.719971,2204.719971,15.43,17.86,10.06,12.43,,,
11/25/2016,2213.350098,2213.350098,15.51,17.93,10.43,12.34,,,
11/28/2016,2201.719971,2201.719971,16.02,18.2,12.86,13.15,,,
11/29/2016,2204.659912,2204.659912,15.9,18.14,12.64,12.9,,,
11/30/2016,2198.810059,2198.810059,16.1,18.25,13.23,13.33,,,
12/1/2016,2191.080078,2191.080078,16.67,18.64,13.96,14.07,,,
12/2/2016,2191.949951,2191.949951,16.78,18.75,13.64,14.12,,,
12/5/2016,2204.709961,2204.709961,15.77,18.02,11.41,12.14,,,
12/6/2016,2212.22998,2212.22998,15.48,17.84,10.84,11.79,,,
12/7/2016,2241.350098,2241.350098,15.48,17.75,11.79,12.22,,,
12/8/2016,2246.189941,2246.189941,15.72,17.95,12.92,12.64,,,
12/9/2016,2259.530029,2259.530029,15.22,17.66,11.1,11.75,,,
12/12/2016,2256.959961,2256.959961,15.73,17.85,12.25,12.64,,,
12/13/2016,2271.719971,2271.719971,15.7,17.82,12.25,12.72,,,
12/14/2016,2253.280029,2253.280029,15.87,17.91,12.84,13.19,,,
12/15/2016,2262.030029,2262.030029,15.75,17.9,11.85,12.79,,,
12/16/2016,2258.070068,2258.070068,15.57,17.77,10.67,12.2,,,
12/19/2016,2262.530029,2262.530029,15.31,17.57,9.95,11.71,,,
12/20/2016,2270.76001,2270.76001,15.14,17.52,9.85,11.45,,,
12/21/2016,2265.179932,2265.179932,15.09,17.52,9.33,11.27,,,
12/22/2016,2260.959961,2260.959961,15.29,17.69,9.34,11.43,,,
12/23/2016,2263.790039,2263.790039,15.25,17.63,8.98,11.44,,,
12/27/2016,2268.879883,2268.879883,15.36,17.64,10.22,11.99,,,
12/28/2016,2249.919922,2249.919922,15.93,18.04,11.22,12.95,,,
12/29/2016,2249.26001,2249.26001,16.16,18.22,11.64,13.37,,,
12/30/2016,2238.830078,2238.830078,16.54,18.57,12.68,14.04,,,
1/3/2017,2257.830078,2257.830078,15.56,17.77,11.99,12.85,,,
1/4/2017,2270.75,2270.75,14.84,17.16,10.68,11.85,,,
1/5/2017,2269,2269,14.7,17.03,9.95,11.67,,,
1/6/2017,2276.97998,2276.97998,14.56,16.92,9.19,11.32,,,
1/9/2017,2268.899902,2268.899902,14.63,17.04,9.44,11.56,,,
1/10/2017,2268.899902,2268.899902,14.66,17.09,8.88,11.49,,,
1/11/2017,2275.320068,2275.320068,14.47,16.97,8.88,11.26,,,
1/12/2017,2270.439941,2270.439941,14.58,17.13,9.32,11.54,,,
1/13/2017,2274.639893,2274.639893,14.54,17.16,8.99,11.23,,,
1/17/2017,2267.889893,2267.889893,14.89,17.45,10.85,11.87,,,
1/18/2017,2271.889893,2271.889893,14.94,17.41,11.29,12.48,,,
1/19/2017,2263.689941,2263.689941,15.02,17.38,11.5,12.78,,,
1/20/2017,2271.310059,2271.310059,14.49,17.07,9.72,11.54,,,
1/23/2017,2265.199951,2265.199951,14.54,16.94,10.92,11.77,,,
1/24/2017,2280.070068,2280.070068,13.87,16.25,10.08,11.07,,,
1/25/2017,2298.370117,2298.370117,13.61,15.95,10.06,10.81,,,
1/26/2017,2296.679932,2296.679932,13.63,16.07,9.71,10.63,,,
1/27/2017,2294.689941,2294.689941,13.68,16.21,9.36,10.58,,,
1/30/2017,2280.899902,2280.899902,14.41,16.63,11.66,11.88,,,
1/31/2017,2278.870117,2278.870117,14.48,16.7,11.77,11.99,,,
2/1/2017,2279.550049,2279.550049,14.29,16.53,12.04,11.81,,,
2/2/2017,2280.850098,2280.850098,14.59,16.65,11.16,11.93,,,
2/3/2017,2297.419922,2297.419922,14.05,16.27,9.19,10.97,,,
2/6/2017,2292.560059,2292.560059,14.24,16.41,10.17,11.37,,,
2/7/2017,2293.080078,2293.080078,14.35,16.44,9.47,11.29,,,
2/8/2017,2294.669922,2294.669922,14.56,16.6,9.6,11.45,,,
2/9/2017,2307.870117,2307.870117,14.17,16.35,8.85,10.88,,,
2/10/2017,2316.100098,2316.100098,13.91,16.17,9.02,10.85,,,
2/13/2017,2328.25,2328.25,13.68,15.91,9.32,11.07,,,
2/14/2017,2337.580078,2337.580078,13.19,15.44,8.94,10.74,,,
2/15/2017,2349.25,2349.25,13.41,15.43,10.26,11.97,,,
2/16/2017,2347.219971,2347.219971,13.63,15.68,10.02,11.76,,,
2/17/2017,2351.159912,2351.159912,13.72,15.79,9.03,11.49,,,
2/21/2017,2365.379883,2365.379883,14.04,15.99,10.22,11.57,,,
2/22/2017,2362.820068,2362.820068,14.39,16.25,10.39,11.74,,,
2/23/2017,2363.810059,2363.810059,14.74,16.54,10.15,11.71,,,
2/24/2017,2367.340088,2367.340088,14.76,16.68,9.41,11.47,,,
2/27/2017,2369.75,2369.75,14.91,16.62,10.83,12.09,,,
2/28/2017,2363.639893,2363.639893,15.28,16.95,11.89,12.92,,,
3/1/2017,2395.959961,2395.959961,14.86,16.62,10.57,12.54,,,
3/2/2017,2381.919922,2381.919922,14.77,16.63,9.6,11.81,,,
3/3/2017,2383.120117,2383.120117,14.26,16.25,8.56,10.96,,,
3/6/2017,2375.310059,2375.310059,14.34,16.32,9.67,11.24,,,
3/7/2017,2368.389893,2368.389893,14.41,16.38,10.23,11.45,,,
3/8/2017,2362.97998,2362.97998,14.54,16.41,10.91,11.86,,,
3/9/2017,2364.870117,2364.870117,14.78,16.62,11.78,12.3,,,
3/10/2017,2372.600098,2372.600098,14.38,16.33,10.67,11.66,,,
3/13/2017,2373.469971,2373.469971,14.36,16.27,10.78,11.35,,,
3/14/2017,2365.449951,2365.449951,14.63,16.4,11.78,12.3,,,
3/15/2017,2385.26001,2385.26001,14.2,16.13,10.76,11.63,,,
3/16/2017,2381.379883,2381.379883,13.78,15.78,9.74,11.21,,,
3/17/2017,2378.25,2378.25,13.92,15.85,9.87,11.28,,,
3/20/2017,2373.469971,2373.469971,13.9,15.86,10.23,11.34,,,
3/21/2017,2344.02002,2344.02002,14.62,16.43,14.23,12.47,,,
3/22/2017,2348.449951,2348.449951,14.68,16.4,14.51,12.81,,,
3/23/2017,2345.959961,2345.959961,14.91,16.52,15.14,13.12,,,
3/24/2017,2343.97998,2343.97998,14.55,16.28,13.43,12.96,,,
3/27/2017,2341.590088,2341.590088,14.23,15.99,12.12,12.5,,,
3/28/2017,2358.570068,2358.570068,13.68,15.4,10.51,11.53,,,
3/29/2017,2361.129883,2361.129883,13.43,15.19,10.08,11.42,,,
3/30/2017,2368.060059,2368.060059,13.37,15.09,9.58,11.54,,,
3/31/2017,2362.719971,2362.719971,13.6,15.25,9.66,12.37,,,
4/3/2017,2358.840088,2358.840088,13.67,15.27,10.16,12.38,,,
4/4/2017,2360.159912,2360.159912,13.37,14.94,9.51,11.79,,,
4/5/2017,2352.949951,2352.949951,14.12,15.45,11.89,12.89,,,
4/6/2017,2357.48999,2357.48999,13.66,15.13,10.27,12.39,,,
4/7/2017,2355.540039,2355.540039,14.06,15.44,10.06,12.87,,,
4/10/2017,2357.159912,2357.159912,14.58,15.83,10.36,14.05,,,
4/11/2017,2353.780029,2353.780029,15.16,16.19,10.54,15.07,,,
4/12/2017,2344.929932,2344.929932,15.28,16.29,10.91,15.77,,,
4/13/2017,2328.949951,2328.949951,15.75,16.57,12.75,15.96,,,
4/17/2017,2349.01001,2349.01001,14.86,16.06,13.44,14.66,,,
4/18/2017,2342.189941,2342.189941,14.76,16.02,14.2,14.42,,,
4/19/2017,2338.169922,2338.169922,15.08,16.21,16.2,14.93,,,
4/20/2017,2355.840088,2355.840088,14.53,15.76,15.83,14.15,,,
4/21/2017,2348.689941,2348.689941,14.75,15.93,17.09,14.63,,,
4/24/2017,2374.149902,2374.149902,12.9,14.72,9.96,10.84,,,
4/25/2017,2388.610107,2388.610107,12.85,14.62,9.8,10.76,,,
4/26/2017,2387.449951,2387.449951,12.98,14.77,9.79,10.85,,,
4/27/2017,2388.77002,2388.77002,12.8,14.7,9.24,10.36,,,
4/28/2017,2384.199951,2384.199951,12.93,14.74,9.42,10.82,,,
5/1/2017,2388.330078,2388.330078,12.63,14.48,9.49,10.11,,,
5/2/2017,2391.169922,2391.169922,12.83,14.66,10.49,10.59,,,
5/3/2017,2388.129883,2388.129883,13.09,14.87,10.78,10.68,,,
5/4/2017,2389.52002,2389.52002,12.83,14.71,11.04,10.46,,,
5/5/2017,2399.290039,2399.290039,12.85,14.65,11.44,10.57,,,
5/8/2017,2399.379883,2399.379883,12.59,14.64,9.09,9.77,,,
5/9/2017,2396.919922,2396.919922,12.71,14.72,9.31,9.96,,,
5/10/2017,2399.629883,2399.629883,12.91,14.88,9.43,10.21,,,
5/11/2017,2394.439941,2394.439941,13.01,14.99,10.35,10.6,,,
5/12/2017,2390.899902,2390.899902,12.97,15.1,9.4,10.4,,,
5/15/2017,2402.320068,2402.320068,12.78,14.97,9.16,10.42,,,
5/16/2017,2400.669922,2400.669922,12.65,14.97,8.96,10.65,,,
5/17/2017,2357.030029,2357.030029,15.6,16.8,20.17,15.59,,,
5/18/2017,2365.719971,2365.719971,14.97,16.42,16.67,14.66,,,
5/19/2017,2381.72998,2381.72998,13.49,15.57,10.98,12.04,,,
5/22/2017,2394.02002,2394.02002,12.96,15.25,9.39,10.93,,,
5/23/2017,2398.419922,2398.419922,12.9,15.16,9.32,10.72,,,
5/24/2017,2404.389893,2404.389893,12.59,14.9,8.56,10.02,,,
5/25/2017,2415.070068,2415.070068,12.51,14.82,8.12,9.99,,,
5/26/2017,2415.820068,2415.820068,12.44,14.84,7.6,9.81,,,
5/30/2017,2412.909912,2412.909912,12.74,15.03,9.04,10.38,,,
5/31/2017,2411.800049,2411.800049,12.63,14.94,8.71,10.41,,,
6/1/2017,2430.060059,2430.060059,12.42,14.83,8.5,9.89,,,
6/2/2017,2439.070068,2439.070068,12.46,14.88,8.47,9.75,,,
6/5/2017,2436.100098,2436.100098,12.85,15.08,9.69,10.07,,,
6/6/2017,2429.330078,2429.330078,13.08,15.3,10.39,10.45,,,
6/7/2017,2433.139893,2433.139893,13.09,15.27,10.13,10.39,,,
6/8/2017,2433.790039,2433.790039,12.76,15.01,9.62,10.16,,,
6/9/2017,2431.77002,2431.77002,12.96,15.17,10.37,10.7,,,
6/12/2017,2429.389893,2429.389893,13.3,15.32,11.35,11.46,,,
6/13/2017,2440.350098,2440.350098,12.73,14.96,9.35,10.42,,,
6/14/2017,2437.919922,2437.919922,12.77,14.94,9.91,10.64,,,
6/15/2017,2432.459961,2432.459961,12.91,15.07,10.14,10.9,,,
6/16/2017,2433.149902,2433.149902,12.71,14.87,8.33,10.38,,,
6/19/2017,2453.459961,2453.459961,12.4,14.49,8.52,10.37,,,
6/20/2017,2437.030029,2437.030029,12.69,14.66,9.42,10.86,,,
6/21/2017,2435.610107,2435.610107,12.76,14.73,9.56,10.75,,,
6/22/2017,2434.5,2434.5,12.62,14.65,9.23,10.48,,,
6/23/2017,2438.300049,2438.300049,12.36,14.49,8.38,10.02,,,
6/26/2017,2439.070068,2439.070068,12.27,14.28,8.7,9.9,,,
6/27/2017,2419.379883,2419.379883,12.96,14.78,10.5,11.06,,,
6/28/2017,2440.689941,2440.689941,12.4,14.44,8.49,10.03,,,
6/29/2017,2419.699951,2419.699951,13.15,14.88,11.37,11.44,,,
6/30/2017,2423.409912,2423.409912,13.14,14.86,9.93,11.18,,,
7/3/2017,2429.01001,2429.01001,13.31,14.96,10.21,11.22,,,
7/5/2017,2432.540039,2432.540039,13.31,14.94,9.65,11.07,,,
7/6/2017,2409.75,2409.75,14.11,15.48,11.53,12.54,,,
7/7/2017,2425.179932,2425.179932,13.52,15.11,9.26,11.19,,,
7/10/2017,2427.429932,2427.429932,13.35,14.9,9.9,11.11,,,
7/11/2017,2425.530029,2425.530029,13.16,14.74,9.37,10.89,,,
7/12/2017,2443.25,2443.25,12.78,14.48,8.06,10.3,,,
7/13/2017,2447.830078,2447.830078,12.55,14.32,8.01,9.9,,,
7/14/2017,2459.27002,2459.27002,12.23,14.01,7.55,9.51,,,
7/17/2017,2459.139893,2459.139893,12.28,14.04,8.39,9.82,,,
7/18/2017,2460.610107,2460.610107,12.25,14.04,8.44,9.89,,,
7/19/2017,2473.830078,2473.830078,12,13.91,7.85,9.79,,,
7/20/2017,2473.449951,2473.449951,12.04,13.9,7.69,9.58,,,
7/21/2017,2472.540039,2472.540039,12.06,13.89,7.1,9.36,,,
7/24/2017,2469.909912,2469.909912,12.04,13.82,7.64,9.43,,,
7/25/2017,2477.129883,2477.129883,12.05,13.75,7.87,9.43,,,
7/26/2017,2477.830078,2477.830078,12.11,13.79,8.07,9.6,,,
7/27/2017,2475.419922,2475.419922,12.42,13.87,9.03,10.11,,,
7/28/2017,2472.100098,2472.100098,12.58,13.96,8.55,10.29,,,
7/31/2017,2470.300049,2470.300049,12.47,13.94,9.43,10.26,,,
8/1/2017,2476.350098,2476.350098,12.4,13.76,8.93,10.09,,,
8/2/2017,2477.570068,2477.570068,12.56,13.92,8.68,10.28,,,
8/3/2017,2472.159912,2472.159912,12.74,14.15,9.31,10.44,,,
8/4/2017,2476.830078,2476.830078,12.75,14.25,8.58,10.03,,,
8/7/2017,2480.909912,2480.909912,12.66,14.16,8.43,9.93,,,
8/8/2017,2474.919922,2474.919922,13.2,14.6,10.5,10.96,,,
8/9/2017,2474.02002,2474.02002,13.49,14.89,10.72,11.11,,,
8/10/2017,2438.209961,2438.209961,16.21,16.74,17.83,16.04,,,
8/11/2017,2441.320068,2441.320068,16.39,16.86,15.53,15.51,,,
8/14/2017,2465.840088,2465.840088,13.92,15.18,11.63,12.33,,,
8/15/2017,2464.610107,2464.610107,13.9,15.11,10.41,12.04,,,
8/16/2017,2468.110107,2468.110107,13.58,14.92,9.73,11.74,,,
8/17/2017,2430.01001,2430.01001,16.14,16.5,15.77,15.55,,,
8/18/2017,2425.550049,2425.550049,15.65,16.38,13.17,14.26,,,
8/21/2017,2428.370117,2428.370117,14.99,15.92,12.48,13.19,,,
8/22/2017,2452.51001,2452.51001,13.63,14.99,9.92,11.35,,,
8/23/2017,2444.040039,2444.040039,14.33,15.53,11.14,12.25,,,
8/24/2017,2438.969971,2438.969971,14.39,15.63,10.33,12.23,,,
8/25/2017,2443.050049,2443.050049,13.99,15.42,8.97,11.28,,,
8/28/2017,2444.23999,2444.23999,13.99,15.41,9.45,11.32,,,
8/29/2017,2446.300049,2446.300049,14.12,15.52,9.81,11.7,,,
8/30/2017,2457.590088,2457.590088,14.14,15.6,9.15,11.22,,,
8/31/2017,2471.649902,2471.649902,13.8,15.46,8.66,10.59,,,
9/1/2017,2476.550049,2476.550049,13.59,15.33,7.94,10.13,,,
9/5/2017,2457.850098,2457.850098,14.58,16.05,11.34,12.23,,,
9/6/2017,2465.540039,2465.540039,14.4,16.02,10.22,11.63,,,
9/7/2017,2465.100098,2465.100098,14.32,15.98,9.75,11.55,,,
9/8/2017,2461.429932,2461.429932,14.69,16.37,11.29,12.12,,,
9/11/2017,2488.110107,2488.110107,13.86,15.77,9.01,10.73,,,
9/12/2017,2496.47998,2496.47998,13.56,15.49,9.25,10.58,,,
9/13/2017,2498.370117,2498.370117,13.23,15.22,9.38,10.5,,,
9/14/2017,2495.620117,2495.620117,13.16,15.2,9.29,10.44,,,
9/15/2017,2500.22998,2500.22998,12.96,15.09,8.3,10.17,,,
9/18/2017,2503.870117,2503.870117,12.69,14.84,8.72,10.15,,,
9/19/2017,2506.649902,2506.649902,12.73,14.85,9.09,10.18,,,
9/20/2017,2508.23999,2508.23999,12.66,14.71,8.95,9.78,,,
9/21/2017,2500.600098,2500.600098,12.66,14.8,8.44,9.67,,,
9/22/2017,2502.219971,2502.219971,12.85,14.97,7.98,9.59,,,
9/25/2017,2496.659912,2496.659912,13.06,15.14,9.21,10.21,,,
9/26/2017,2496.840088,2496.840088,13.02,15.1,9.34,10.17,,,
9/27/2017,2507.040039,2507.040039,12.91,15.04,9.03,9.87,,,
9/28/2017,2510.060059,2510.060059,12.76,14.93,8.39,9.55,,,
9/29/2017,2519.360107,2519.360107,12.49,14.81,7.95,9.51,,,
10/2/2017,2529.120117,2529.120117,12.36,14.57,8.18,9.45,,,
10/3/2017,2534.580078,2534.580078,12.31,14.46,8.04,9.51,,,
10/4/2017,2537.73999,2537.73999,12.38,14.44,8.02,9.63,,,
10/5/2017,2552.070068,2552.070068,12.18,14.25,7.81,9.19,,,
10/6/2017,2549.330078,2549.330078,12.44,14.59,7.88,9.65,,,
10/9/2017,2544.72998,2544.72998,12.73,14.94,9.34,10.33,,,
10/10/2017,2550.639893,2550.639893,12.47,14.82,8.72,10.08,,,
10/11/2017,2555.23999,2555.23999,12.24,14.66,8.32,9.85,,,
10/12/2017,2550.929932,2550.929932,12.26,14.72,8.34,9.91,,,
10/13/2017,2553.169922,2553.169922,11.98,14.52,8.03,9.61,,,
10/16/2017,2557.639893,2557.639893,11.94,14.48,8.46,9.91,,,
10/17/2017,2559.360107,2559.360107,12.05,14.54,8.69,10.31,,,
10/18/2017,2561.26001,2561.26001,11.92,14.48,8.37,10.07,,,
10/19/2017,2562.100098,2562.100098,11.96,14.48,8.88,10.05,,,
10/20/2017,2575.209961,2575.209961,11.85,14.35,8.41,9.97,,,
10/23/2017,2564.97998,2564.97998,12.55,14.85,10.77,11.07,,,
10/24/2017,2569.129883,2569.129883,12.67,14.79,10.48,11.16,,,
10/25/2017,2557.149902,2557.149902,12.95,15,11.09,11.23,,,
10/26/2017,2560.399902,2560.399902,12.93,14.94,10.69,11.3,,,
10/27/2017,2581.070068,2581.070068,12.23,14.48,8.61,9.8,,,
10/30/2017,2572.830078,2572.830078,12.57,14.75,9.81,10.5,,,
10/31/2017,2575.26001,2575.26001,12.38,14.6,9.32,10.18,,,
11/1/2017,2579.360107,2579.360107,12.57,14.75,9.29,10.2,,,
11/2/2017,2579.850098,2579.850098,12.68,14.9,8.54,9.93,,,
11/3/2017,2587.840088,2587.840088,12.42,14.81,7.84,9.14,,,
11/6/2017,2591.129883,2591.129883,12.57,14.87,8.09,9.4,,,
11/7/2017,2590.639893,2590.639893,12.76,15.12,8.83,9.89,,,
11/8/2017,2594.379883,2594.379883,12.88,15.21,8.28,9.78,,,
11/9/2017,2584.620117,2584.620117,13.14,15.43,9.65,10.5,,,
11/10/2017,2582.300049,2582.300049,13.61,15.91,10.31,11.29,,,
11/13/2017,2584.840088,2584.840088,13.75,15.91,9.84,11.5,,,
11/14/2017,2578.870117,2578.870117,13.93,16.15,9.73,11.59,,,
11/15/2017,2564.620117,2564.620117,14.66,16.72,11.73,13.13,,,
11/16/2017,2585.639893,2585.639893,13.96,16.06,8.74,11.76,,,
11/17/2017,2578.850098,2578.850098,13.8,15.98,8.49,11.43,,,
11/20/2017,2582.139893,2582.139893,13.28,15.51,8.6,10.65,,,
11/21/2017,2599.030029,2599.030029,12.55,14.91,7.97,9.73,,,
11/22/2017,2597.080078,2597.080078,12.44,14.85,7.87,9.88,,,
11/24/2017,2602.419922,2602.419922,12.42,14.8,7.87,9.67,,,
11/27/2017,2601.419922,2601.419922,12.57,14.87,9,9.87,,,
11/28/2017,2627.040039,2627.040039,12.27,14.63,9.18,10.03,,,
11/29/2017,2626.070068,2626.070068,12.82,15.17,10.16,10.7,,,
11/30/2017,2647.580078,2647.580078,13.04,15.15,11.38,11.28,,,
12/1/2017,2642.219971,2642.219971,13.28,15.3,11.98,11.43,,,
12/4/2017,2639.439941,2639.439941,13.55,15.27,12.21,11.68,,,
12/5/2017,2629.570068,2629.570068,13.54,15.37,11.11,11.33,,,
12/6/2017,2629.27002,2629.27002,13.45,15.3,10.9,11.02,,,
12/7/2017,2636.97998,2636.97998,12.93,14.97,9.51,10.16,,,
12/8/2017,2651.5,2651.5,12.46,14.61,8.44,9.58,,,
12/11/2017,2659.98999,2659.98999,12.28,14.44,8.79,9.34,,,
12/12/2017,2664.110107,2664.110107,12.48,14.59,9.24,9.92,,,
12/13/2017,2662.850098,2662.850098,12.5,14.71,9.35,10.18,,,
12/14/2017,2652.01001,2652.01001,12.8,14.76,9.87,10.49,,,
12/15/2017,2675.810059,2675.810059,12.08,14.38,8.25,9.42,,,
12/18/2017,2690.159912,2690.159912,12.07,14.28,8.05,9.53,,,
12/19/2017,2681.469971,2681.469971,12.51,14.57,9.03,10.03,,,
12/20/2017,2679.25,2679.25,12.37,14.44,8.34,9.72,,,
12/21/2017,2684.570068,2684.570068,12.35,14.46,7.63,9.62,,,
12/22/2017,2683.340088,2683.340088,12.49,14.66,7.51,9.9,,,
12/26/2017,2680.5,2680.5,12.62,14.82,8.48,10.25,,,
12/27/2017,2682.620117,2682.620117,12.65,14.74,9.71,10.47,,,
12/28/2017,2687.540039,2687.540039,12.76,14.91,9.27,10.18,,,
12/29/2017,2673.610107,2673.610107,13.09,15.11,10.42,11.04,,,
1/2/2018,2695.810059,2695.810059,12.61,14.72,8.54,9.77,,,
1/3/2018,2713.060059,2713.060059,12.32,14.41,7.85,9.15,,,
1/4/2018,2723.98999,2723.98999,12.24,14.38,7.73,9.22,,,
1/5/2018,2743.149902,2743.149902,12.06,14.19,7.7,9.22,,,
1/8/2018,2747.709961,2747.709961,12.15,14.21,7.9,9.52,,,
1/9/2018,2751.290039,2751.290039,12.41,14.32,8.35,10.08,,,
1/10/2018,2748.22998,2748.22998,12.36,14.31,7.85,9.82,,,
1/11/2018,2767.560059,2767.560059,12.16,14.11,7.84,9.88,,,
1/12/2018,2786.23999,2786.23999,12.2,14.18,8.68,10.16,,,
1/16/2018,2776.419922,2776.419922,13.23,14.99,11.25,11.66,,,
1/17/2018,2802.560059,2802.560059,13.25,14.88,11.69,11.91,,,
1/18/2018,2798.030029,2798.030029,13.58,15.15,12.37,12.22,,,
1/19/2018,2810.300049,2810.300049,13.04,14.86,10.41,11.27,,,
1/22/2018,2832.969971,2832.969971,12.99,14.84,10.86,11.03,,,
1/23/2018,2839.129883,2839.129883,13.22,14.94,11.02,11.1,,,
1/24/2018,2837.540039,2837.540039,13.53,15.25,11.45,11.47,,,
1/25/2018,2839.25,2839.25,13.68,15.39,11.64,11.58,,,
1/26/2018,2872.870117,2872.870117,13.46,15.11,10.46,11.08,,,
1/29/2018,2853.530029,2853.530029,14.99,16.14,14.91,13.84,,,
1/30/2018,2822.429932,2822.429932,15.83,16.78,16.2,14.79,,,
1/31/2018,2823.810059,2823.810059,14.9,16.06,13.86,13.54,,,
2/1/2018,2821.97998,2821.97998,14.72,15.9,13.86,13.47,,,
2/2/2018,2762.129883,2762.129883,17.03,17.49,18.86,17.31,,,
2/5/2018,2648.939941,2648.939941,28.13,24.55,59.34,37.32,,,
2/6/2018,2695.139893,2695.139893,23.75,21.54,39.46,29.98,,,
2/7/2018,2681.659912,2681.659912,23.03,21.76,32.86,27.73,,,
2/8/2018,2581,2581,27.33,24.89,41.44,33.46,,,
2/9/2018,2619.550049,2619.550049,24.92,23.18,31.64,29.06,,,
2/12/2018,2656,2656,22.86,22.08,26.83,25.61,,,
2/13/2018,2662.939941,2662.939941,22.65,21.67,25.29,24.97,,,
2/14/2018,2698.629883,2698.629883,19.34,19.75,18.73,19.26,,,
2/15/2018,2731.199951,2731.199951,19.08,19.4,18.58,19.13,,,
2/16/2018,2732.219971,2732.219971,19.17,19.48,18.68,19.46,,,
2/20/2018,2716.26001,2716.26001,20.01,20.04,20.64,20.6,,,
2/21/2018,2701.330078,2701.330078,20.03,20.14,20.01,20.02,,,
2/22/2018,2703.959961,2703.959961,19.06,19.36,18.13,18.72,,,
2/23/2018,2747.300049,2747.300049,17.5,18.21,14.98,16.49,,,
2/26/2018,2779.600098,2779.600098,16.92,17.6,15.16,15.8,,,
2/27/2018,2744.280029,2744.280029,19.02,19.26,18.12,18.59,,,
2/28/2018,2713.830078,2713.830078,19.89,19.99,19.19,19.85,,,
3/1/2018,2677.669922,2677.669922,21.42,21.1,23.89,22.47,,,
3/2/2018,2691.25,2691.25,19.86,19.97,18.87,19.59,,,
3/5/2018,2720.939941,2720.939941,19.21,19.52,18.26,18.73,,,
3/6/2018,2728.120117,2728.120117,19.24,19.6,17.23,18.36,,,
3/7/2018,2726.800049,2726.800049,18.84,19.44,16.71,17.76,,,
3/8/2018,2738.969971,2738.969971,18.18,18.88,15.86,16.54,,,
3/9/2018,2786.570068,2786.570068,17.01,17.95,13.53,14.64,,,
3/12/2018,2783.02002,2783.02002,17.8,18.65,15.24,15.78,,,
3/13/2018,2765.310059,2765.310059,18.05,18.86,15.36,16.35,,,
3/14/2018,2749.47998,2749.47998,18.78,19.4,17.28,17.23,,,
3/15/2018,2747.330078,2747.330078,18.21,19.11,15.96,16.59,,,
3/16/2018,2752.01001,2752.01001,17.74,18.69,14.93,15.8,,,
3/19/2018,2712.919922,2712.919922,19.38,19.7,21.95,19.02,,,
3/20/2018,2716.939941,2716.939941,18.88,19.54,19.7,18.2,,,
3/21/2018,2711.929932,2711.929932,18.71,19.49,18.52,17.86,,,
3/22/2018,2643.689941,2643.689941,21.66,21.44,26.31,23.34,,,
3/23/2018,2588.26001,2588.26001,22.79,22.86,28.22,24.87,,,
